s/ ativ;c/ ativ;;media;DesvPad;RMS;max
0;0;;;;;
374;0;;;;;
137;0;;;;;
0;133;;;;;
271;0;;;;;
0;240;;;;;
0;0;;;;;
48;0;;;;;
0;27;;;;;
362;0;;;;;
5;321;;;;;
0;0;;;;;
43;0;;;;;
0;85;;;;;
187;0;;;;;
0;255;;;;;
0;0;;;;;
80;0;;;;;
0;59;;;;;
193;0;;;;;
0;317;;;;;
0;13;;;;;
0;0;;;;;
0;63;;;;;
162;0;;;;;
0;272;;;;;
0;0;;;;;
32;0;;;;;
0;201;;;;;
133;0;;;;;
0;0;;;;;
0;45;;;;;
0;0;;;;;
0;381;;;;;
167;0;;;;;
0;0;;;;;
0;30;;;;;
33;0;;;;;
0;195;;;;;
64;0;;;;;
0;0;;;;;
235;116;;;;;
0;0;;;;;
0;217;;;;;
129;0;;;;;
0;0;;;;;
311;47;;;;;
0;0;;;;;
0;295;;;;;
64;0;;;;;
0;0;;;;;
126;287;;;;;
0;0;;;;;
13;0;;;;;
0;151;;;;;
178;0;;;;;
0;237;;;;;
77;0;;;;;
0;0;;;;;
0;48;;;;;
85;0;;;;;
0;247;;;;;
368;0;;;;;
18;0;;;;;
0;151;;;;;
64;0;;;;;
0;203;;;;;
257;0;;;;;
0;0;;;;;
0;0;;;;;
67;0;;;;;
0;125;;;;;
245;0;;;;;
0;0;;;;;
0;67;;;;;
0;0;;;;;
0;162;;;;;
153;0;;;;;
0;0;;;;;
0;0;;;;;
45;0;;;;;
0;214;;;;;
161;0;;;;;
0;0;;;;;
0;31;;;;;
0;0;;;;;
0;90;;;;;
208;0;;;;;
0;206;;;;;
0;0;;;;;
20;0;;;;;
0;144;;;;;
115;0;;;;;
0;0;;;;;
0;0;;;;;
41;0;;;;;
0;44;;;;;
164;0;;;;;
0;320;;;;;
0;2;;;;;
0;0;;;;;
0;0;;;;;
91;86;;;;;
0;0;;;;;
0;306;;;;;
0;0;;;;;
0;0;;;;;
115;155;;;;;
0;0;;;;;
390;339;;;;;
23;16;;;;;
0;0;;;;;
102;33;;;;;
0;0;;;;;
291;286;;;;;
0;0;;;;;
0;0;;;;;
112;90;;;;;
0;0;;;;;
0;290;;;;;
80;0;;;;;
6;0;;;;;
33;47;;;;;
81;0;;;;;
0;246;;;;;
144;20;;;;;
0;0;;;;;
240;34;;;;;
0;0;;;;;
0;222;;;;;
201;0;;;;;
0;0;;;;;
305;112;;;;;
0;0;;;;;
0;222;;;;;
81;0;;;;;
0;0;;;;;
455;16;;;;;
45;0;;;;;
0;244;;;;;
100;0;;;;;
0;0;;;;;
277;55;;;;;
0;0;;;;;
0;198;;;;;
58;0;;;;;
0;0;;;;;
271;14;;;;;
16;0;;;;;
0;194;;;;;
27;384;;;;;
0;9;;;;;
0;0;;;;;
52;28;;;;;
0;0;;;;;
132;155;;;;;
0;0;;;;;
0;0;;;;;
0;80;;;;;
0;0;;;;;
208;197;;;;;
0;0;;;;;
0;0;;;;;
18;0;;;;;
0;0;;;;;
152;155;;;;;
0;0;;;;;
0;0;;;;;
62;47;;;;;
0;0;;;;;
115;163;;;;;
0;0;;;;;
325;0;;;;;
0;0;;;;;
0;0;;;;;
81;204;;;;;
0;0;;;;;
368;0;;;;;
30;21;;;;;
0;0;;;;;
61;154;;;;;
0;0;;;;;
284;0;;;;;
0;45;;;;;
0;0;;;;;
103;141;;;;;
0;0;;;;;
339;0;;;;;
37;0;;;;;
0;0;;;;;
72;124;;;;;
0;0;;;;;
15;0;;;;;
0;37;;;;;
0;0;;;;;
144;250;;;;;
0;0;;;;;
0;0;;;;;
0;19;;;;;
0;0;;;;;
67;231;;;;;
0;42;;;;;
68;0;;;;;
0;91;;;;;
272;0;;;;;
0;59;;;;;
0;0;;;;;
107;0;;;;;
0;140;;;;;
208;0;;;;;
10;302;;;;;
0;0;;;;;
5;0;;;;;
0;73;;;;;
176;0;;;;;
0;293;;;;;
0;0;;;;;
64;0;;;;;
0;69;;;;;
140;0;;;;;
0;153;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
110;0;;;;;
0;194;;;;;
0;0;;;;;
49;0;;;;;
0;9;;;;;
157;0;;;;;
0;172;;;;;
0;0;;;;;
22;0;;;;;
0;75;;;;;
215;0;;;;;
0;201;;;;;
0;5;;;;;
50;0;;;;;
0;0;;;;;
147;0;;;;;
0;179;;;;;
181;0;;;;;
13;0;;;;;
0;80;;;;;
89;0;;;;;
0;192;;;;;
302;0;;;;;
0;0;;;;;
0;16;;;;;
104;0;;;;;
0;283;;;;;
0;0;;;;;
30;0;;;;;
0;77;;;;;
298;0;;;;;
0;393;;;;;
0;16;;;;;
48;0;;;;;
0;192;;;;;
209;0;;;;;
0;318;;;;;
0;89;;;;;
37;0;;;;;
0;54;;;;;
199;0;;;;;
0;303;;;;;
0;0;;;;;
0;0;;;;;
0;144;;;;;
113;0;;;;;
0;241;;;;;
0;0;;;;;
80;0;;;;;
0;41;;;;;
141;0;;;;;
0;288;;;;;
0;0;;;;;
0;0;;;;;
0;59;;;;;
233;0;;;;;
0;218;;;;;
0;0;;;;;
141;0;;;;;
0;115;;;;;
0;0;;;;;
240;282;;;;;
0;0;;;;;
336;0;;;;;
0;39;;;;;
0;0;;;;;
384;368;;;;;
38;0;;;;;
0;0;;;;;
0;129;;;;;
80;0;;;;;
0;261;;;;;
125;48;;;;;
0;0;;;;;
314;16;;;;;
0;0;;;;;
41;0;;;;;
0;64;;;;;
166;0;;;;;
0;118;;;;;
0;0;;;;;
6;0;;;;;
0;0;;;;;
157;0;;;;;
0;201;;;;;
0;0;;;;;
0;0;;;;;
0;5;;;;;
80;0;;;;;
0;148;;;;;
314;0;;;;;
16;47;;;;;
0;46;;;;;
48;0;;;;;
0;163;;;;;
241;0;;;;;
0;0;;;;;
0;0;;;;;
95;0;;;;;
0;114;;;;;
176;0;;;;;
0;71;;;;;
0;48;;;;;
0;0;;;;;
0;97;;;;;
170;0;;;;;
0;0;;;;;
322;0;;;;;
0;0;;;;;
0;187;;;;;
64;0;;;;;
0;142;;;;;
313;0;;;;;
0;0;;;;;
0;89;;;;;
116;0;;;;;
0;315;;;;;
224;6;;;;;
0;0;;;;;
0;86;;;;;
31;0;;;;;
0;276;;;;;
226;0;;;;;
0;0;;;;;
0;96;;;;;
0;0;;;;;
0;355;;;;;
213;192;;;;;
0;0;;;;;
0;0;;;;;
0;18;;;;;
0;0;;;;;
202;205;;;;;
0;0;;;;;
371;0;;;;;
26;85;;;;;
0;0;;;;;
85;192;;;;;
0;0;;;;;
289;0;;;;;
0;32;;;;;
0;0;;;;;
61;191;;;;;
0;0;;;;;
239;0;;;;;
14;63;;;;;
0;0;;;;;
7;114;;;;;
0;0;;;;;
176;0;;;;;
0;6;;;;;
0;0;;;;;
49;240;;;;;
0;0;;;;;
128;0;;;;;
0;38;;;;;
0;0;;;;;
0;163;;;;;
0;0;;;;;
162;0;;;;;
0;15;;;;;
336;0;;;;;
0;150;;;;;
0;0;;;;;
117;0;;;;;
0;0;;;;;
337;0;;;;;
26;121;;;;;
0;0;;;;;
43;0;;;;;
0;45;;;;;
205;0;;;;;
0;128;;;;;
0;0;;;;;
128;0;;;;;
0;0;;;;;
128;0;;;;;
0;160;;;;;
302;170;;;;;
0;0;;;;;
0;0;;;;;
95;69;;;;;
0;0;;;;;
0;161;;;;;
35;0;;;;;
0;0;;;;;
80;45;;;;;
0;0;;;;;
304;128;;;;;
0;0;;;;;
0;248;;;;;
130;39;;;;;
0;0;;;;;
299;61;;;;;
0;0;;;;;
0;310;;;;;
30;0;;;;;
0;0;;;;;
272;144;;;;;
0;0;;;;;
0;304;;;;;
51;0;;;;;
0;0;;;;;
240;61;;;;;
0;0;;;;;
0;272;;;;;
112;1;;;;;
0;0;;;;;
211;64;;;;;
1;0;;;;;
0;258;;;;;
0;0;;;;;
0;0;;;;;
142;112;;;;;
0;0;;;;;
0;199;;;;;
45;6;;;;;
0;0;;;;;
109;1;;;;;
0;0;;;;;
243;119;;;;;
0;0;;;;;
0;0;;;;;
127;51;;;;;
0;0;;;;;
237;326;;;;;
54;218;;;;;
0;0;;;;;
131;0;;;;;
0;26;;;;;
309;0;;;;;
0;206;;;;;
0;0;;;;;
187;0;;;;;
0;19;;;;;
345;0;;;;;
6;208;;;;;
0;0;;;;;
64;0;;;;;
0;46;;;;;
426;0;;;;;
0;197;;;;;
0;1;;;;;
103;0;;;;;
0;15;;;;;
320;0;;;;;
48;214;;;;;
0;0;;;;;
46;0;;;;;
0;64;;;;;
278;0;;;;;
0;199;;;;;
0;0;;;;;
87;0;;;;;
0;19;;;;;
269;0;;;;;
0;221;;;;;
0;0;;;;;
25;0;;;;;
0;65;;;;;
239;0;;;;;
0;304;;;;;
0;0;;;;;
26;0;;;;;
0;90;;;;;
192;0;;;;;
0;256;;;;;
0;10;;;;;
80;0;;;;;
0;0;;;;;
190;0;;;;;
0;182;;;;;
0;0;;;;;
0;0;;;;;
0;64;;;;;
0;0;;;;;
270;0;;;;;
0;222;;;;;
0;0;;;;;
43;0;;;;;
0;39;;;;;
176;0;;;;;
0;295;;;;;
0;15;;;;;
64;0;;;;;
0;26;;;;;
175;0;;;;;
0;194;;;;;
0;0;;;;;
4;0;;;;;
0;116;;;;;
131;0;;;;;
0;246;;;;;
358;0;;;;;
21;0;;;;;
0;9;;;;;
87;0;;;;;
0;220;;;;;
231;0;;;;;
0;0;;;;;
0;58;;;;;
44;0;;;;;
0;96;;;;;
322;0;;;;;
7;85;;;;;
0;0;;;;;
36;0;;;;;
0;146;;;;;
253;0;;;;;
0;0;;;;;
0;0;;;;;
72;0;;;;;
0;91;;;;;
189;0;;;;;
0;0;;;;;
0;47;;;;;
34;0;;;;;
0;162;;;;;
271;0;;;;;
0;0;;;;;
0;0;;;;;
25;0;;;;;
17;203;;;;;
0;0;;;;;
209;353;;;;;
0;43;;;;;
0;76;;;;;
110;0;;;;;
0;27;;;;;
208;0;;;;;
0;195;;;;;
0;0;;;;;
14;0;;;;;
0;95;;;;;
298;0;;;;;
0;224;;;;;
0;0;;;;;
48;0;;;;;
0;0;;;;;
190;0;;;;;
0;276;;;;;
0;0;;;;;
3;0;;;;;
0;62;;;;;
253;0;;;;;
0;208;;;;;
0;0;;;;;
35;0;;;;;
0;0;;;;;
222;0;;;;;
0;262;;;;;
0;0;;;;;
122;0;;;;;
0;47;;;;;
209;0;;;;;
0;192;;;;;
0;0;;;;;
10;0;;;;;
0;10;;;;;
230;0;;;;;
0;124;;;;;
0;0;;;;;
99;284;;;;;
0;0;;;;;
215;0;;;;;
0;146;;;;;
0;0;;;;;
23;317;;;;;
0;33;;;;;
316;0;;;;;
0;54;;;;;
0;0;;;;;
0;313;;;;;
64;0;;;;;
0;0;;;;;
407;145;;;;;
16;256;;;;;
0;0;;;;;
134;0;;;;;
0;54;;;;;
191;0;;;;;
0;114;;;;;
0;0;;;;;
0;285;;;;;
0;0;;;;;
163;0;;;;;
0;94;;;;;
0;0;;;;;
87;305;;;;;
0;17;;;;;
149;0;;;;;
0;0;;;;;
0;0;;;;;
0;186;;;;;
0;0;;;;;
327;0;;;;;
0;83;;;;;
301;0;;;;;
14;159;;;;;
149;0;;;;;
0;0;;;;;
0;0;;;;;
6;0;;;;;
0;210;;;;;
209;0;;;;;
0;0;;;;;
0;16;;;;;
28;0;;;;;
0;161;;;;;
230;0;;;;;
0;0;;;;;
0;42;;;;;
117;0;;;;;
0;110;;;;;
256;0;;;;;
0;307;;;;;
0;0;;;;;
0;0;;;;;
0;61;;;;;
259;0;;;;;
0;301;;;;;
62;4;;;;;
0;0;;;;;
136;63;;;;;
0;0;;;;;
0;0;;;;;
0;196;;;;;
0;0;;;;;
202;0;;;;;
0;18;;;;;
0;0;;;;;
30;162;;;;;
0;0;;;;;
219;0;;;;;
0;77;;;;;
0;0;;;;;
106;160;;;;;
0;4;;;;;
337;0;;;;;
13;0;;;;;
0;0;;;;;
18;151;;;;;
0;0;;;;;
278;0;;;;;
0;40;;;;;
0;0;;;;;
101;141;;;;;
0;0;;;;;
196;0;;;;;
2;0;;;;;
0;0;;;;;
0;260;;;;;
0;0;;;;;
173;0;;;;;
0;10;;;;;
0;0;;;;;
27;150;;;;;
0;0;;;;;
160;0;;;;;
0;9;;;;;
0;0;;;;;
0;215;;;;;
0;0;;;;;
261;0;;;;;
0;2;;;;;
270;0;;;;;
0;181;;;;;
0;0;;;;;
0;0;;;;;
0;97;;;;;
238;0;;;;;
0;175;;;;;
97;0;;;;;
0;0;;;;;
227;0;;;;;
22;0;;;;;
0;241;;;;;
22;175;;;;;
0;0;;;;;
203;309;;;;;
0;0;;;;;
0;0;;;;;
84;65;;;;;
0;0;;;;;
186;224;;;;;
0;0;;;;;
0;0;;;;;
0;116;;;;;
0;0;;;;;
219;317;;;;;
0;0;;;;;
0;0;;;;;
16;80;;;;;
0;0;;;;;
121;383;;;;;
0;48;;;;;
371;0;;;;;
5;73;;;;;
0;0;;;;;
144;287;;;;;
0;0;;;;;
29;0;;;;;
0;73;;;;;
0;0;;;;;
118;285;;;;;
0;0;;;;;
368;0;;;;;
48;0;;;;;
0;0;;;;;
90;192;;;;;
0;0;;;;;
305;0;;;;;
0;67;;;;;
0;0;;;;;
141;210;;;;;
0;0;;;;;
279;0;;;;;
18;0;;;;;
0;0;;;;;
55;214;;;;;
0;1;;;;;
300;0;;;;;
0;32;;;;;
0;0;;;;;
41;240;;;;;
0;0;;;;;
220;0;;;;;
0;254;;;;;
0;0;;;;;
141;0;;;;;
0;42;;;;;
309;0;;;;;
7;176;;;;;
0;0;;;;;
62;0;;;;;
0;8;;;;;
304;0;;;;;
0;251;;;;;
0;10;;;;;
147;0;;;;;
0;75;;;;;
337;0;;;;;
0;241;;;;;
0;0;;;;;
93;0;;;;;
0;126;;;;;
0;0;;;;;
0;222;;;;;
0;10;;;;;
185;0;;;;;
0;0;;;;;
0;0;;;;;
0;268;;;;;
0;0;;;;;
150;0;;;;;
0;49;;;;;
0;0;;;;;
81;189;;;;;
0;0;;;;;
161;0;;;;;
0;0;;;;;
0;0;;;;;
0;186;;;;;
0;0;;;;;
269;0;;;;;
0;0;;;;;
0;0;;;;;
195;91;;;;;
32;0;;;;;
32;262;;;;;
134;0;;;;;
0;0;;;;;
0;80;;;;;
0;0;;;;;
0;301;;;;;
70;0;;;;;
0;0;;;;;
318;64;;;;;
4;158;;;;;
0;0;;;;;
64;311;;;;;
0;0;;;;;
274;0;;;;;
0;41;;;;;
0;0;;;;;
102;199;;;;;
0;0;;;;;
270;0;;;;;
0;49;;;;;
0;0;;;;;
61;146;;;;;
0;0;;;;;
285;0;;;;;
1;0;;;;;
0;0;;;;;
26;149;;;;;
0;0;;;;;
198;321;;;;;
0;0;;;;;
0;0;;;;;
95;55;;;;;
0;0;;;;;
118;346;;;;;
0;0;;;;;
258;0;;;;;
0;54;;;;;
0;0;;;;;
188;207;;;;;
0;0;;;;;
242;0;;;;;
33;97;;;;;
0;0;;;;;
57;199;;;;;
0;2;;;;;
262;0;;;;;
0;0;;;;;
0;0;;;;;
117;195;;;;;
0;0;;;;;
289;0;;;;;
0;101;;;;;
0;0;;;;;
155;210;;;;;
0;0;;;;;
97;0;;;;;
4;13;;;;;
0;0;;;;;
80;208;;;;;
0;0;;;;;
359;33;;;;;
0;0;;;;;
0;121;;;;;
97;0;;;;;
0;0;;;;;
274;0;;;;;
0;0;;;;;
0;141;;;;;
102;0;;;;;
0;32;;;;;
256;6;;;;;
15;0;;;;;
0;144;;;;;
20;0;;;;;
0;0;;;;;
197;13;;;;;
0;0;;;;;
0;250;;;;;
85;0;;;;;
0;0;;;;;
132;77;;;;;
0;0;;;;;
0;239;;;;;
0;0;;;;;
0;0;;;;;
181;29;;;;;
0;0;;;;;
257;175;;;;;
0;0;;;;;
0;0;;;;;
85;59;;;;;
0;0;;;;;
388;288;;;;;
20;0;;;;;
0;0;;;;;
79;80;;;;;
0;0;;;;;
256;336;;;;;
4;11;;;;;
0;0;;;;;
96;73;;;;;
0;0;;;;;
283;298;;;;;
0;0;;;;;
0;0;;;;;
77;95;;;;;
0;0;;;;;
366;209;;;;;
38;48;;;;;
0;0;;;;;
80;153;;;;;
0;0;;;;;
259;0;;;;;
0;63;;;;;
0;0;;;;;
108;138;;;;;
0;0;;;;;
232;0;;;;;
15;4;;;;;
0;0;;;;;
11;226;;;;;
0;0;;;;;
197;0;;;;;
0;0;;;;;
0;0;;;;;
57;118;;;;;
0;0;;;;;
172;0;;;;;
0;0;;;;;
0;0;;;;;
0;145;;;;;
0;0;;;;;
198;112;;;;;
0;0;;;;;
0;0;;;;;
13;114;;;;;
0;0;;;;;
176;0;;;;;
0;48;;;;;
0;0;;;;;
56;97;;;;;
0;0;;;;;
172;293;;;;;
0;0;;;;;
0;0;;;;;
0;147;;;;;
0;0;;;;;
218;334;;;;;
97;0;;;;;
0;0;;;;;
247;18;;;;;
0;0;;;;;
0;316;;;;;
48;0;;;;;
0;0;;;;;
338;68;;;;;
0;0;;;;;
0;236;;;;;
54;401;;;;;
0;0;;;;;
225;0;;;;;
0;87;;;;;
0;0;;;;;
121;240;;;;;
0;0;;;;;
176;0;;;;;
0;9;;;;;
0;0;;;;;
0;115;;;;;
0;0;;;;;
132;0;;;;;
0;71;;;;;
0;0;;;;;
21;232;;;;;
0;0;;;;;
110;0;;;;;
0;34;;;;;
0;0;;;;;
0;287;;;;;
0;2;;;;;
141;0;;;;;
0;48;;;;;
0;0;;;;;
55;251;;;;;
0;0;;;;;
128;0;;;;;
0;101;;;;;
0;0;;;;;
0;233;;;;;
0;11;;;;;
202;0;;;;;
0;0;;;;;
0;0;;;;;
0;178;;;;;
0;0;;;;;
98;0;;;;;
0;65;;;;;
0;0;;;;;
48;175;;;;;
0;0;;;;;
322;0;;;;;
0;14;;;;;
0;0;;;;;
51;206;;;;;
0;0;;;;;
304;0;;;;;
0;16;;;;;
0;0;;;;;
135;64;;;;;
0;0;;;;;
0;149;;;;;
0;0;;;;;
0;0;;;;;
150;0;;;;;
0;0;;;;;
0;192;;;;;
90;0;;;;;
0;0;;;;;
125;0;;;;;
0;0;;;;;
0;113;;;;;
0;0;;;;;
0;0;;;;;
160;60;;;;;
0;0;;;;;
0;182;;;;;
34;5;;;;;
0;0;;;;;
116;0;;;;;
0;0;;;;;
287;67;;;;;
0;0;;;;;
0;335;;;;;
155;16;;;;;
0;0;;;;;
301;129;;;;;
0;0;;;;;
0;427;;;;;
59;0;;;;;
0;0;;;;;
362;137;;;;;
16;0;;;;;
0;0;;;;;
79;65;;;;;
0;0;;;;;
307;208;;;;;
0;0;;;;;
0;0;;;;;
41;5;;;;;
103;0;;;;;
0;196;;;;;
190;0;;;;;
0;0;;;;;
0;44;;;;;
0;0;;;;;
0;206;;;;;
196;0;;;;;
0;0;;;;;
0;17;;;;;
64;94;;;;;
0;0;;;;;
225;233;;;;;
0;0;;;;;
0;0;;;;;
41;0;;;;;
0;0;;;;;
362;240;;;;;
27;0;;;;;
0;0;;;;;
97;61;;;;;
0;0;;;;;
278;147;;;;;
0;0;;;;;
0;254;;;;;
89;0;;;;;
0;0;;;;;
334;110;;;;;
22;0;;;;;
0;300;;;;;
111;0;;;;;
0;0;;;;;
0;79;;;;;
0;0;;;;;
0;387;;;;;
175;12;;;;;
0;0;;;;;
0;12;;;;;
1;0;;;;;
0;142;;;;;
115;0;;;;;
0;0;;;;;
287;45;;;;;
35;0;;;;;
0;144;;;;;
48;0;;;;;
0;0;;;;;
116;0;;;;;
51;0;;;;;
0;132;;;;;
236;0;;;;;
16;0;;;;;
0;27;;;;;
30;0;;;;;
0;119;;;;;
255;0;;;;;
0;0;;;;;
0;0;;;;;
96;0;;;;;
0;208;;;;;
208;0;;;;;
0;150;;;;;
0;0;;;;;
16;0;;;;;
0;73;;;;;
282;0;;;;;
0;77;;;;;
0;0;;;;;
98;222;;;;;
0;0;;;;;
201;0;;;;;
0;102;;;;;
0;0;;;;;
17;208;;;;;
0;0;;;;;
200;0;;;;;
0;13;;;;;
0;0;;;;;
12;226;;;;;
0;0;;;;;
153;0;;;;;
0;18;;;;;
0;0;;;;;
16;178;;;;;
0;0;;;;;
148;0;;;;;
0;4;;;;;
0;0;;;;;
0;246;;;;;
0;0;;;;;
170;0;;;;;
0;130;;;;;
0;0;;;;;
73;206;;;;;
0;0;;;;;
127;0;;;;;
0;4;;;;;
0;0;;;;;
0;212;;;;;
0;0;;;;;
0;0;;;;;
163;0;;;;;
0;0;;;;;
0;171;;;;;
16;0;;;;;
0;176;;;;;
155;48;;;;;
0;0;;;;;
0;102;;;;;
50;296;;;;;
0;74;;;;;
161;0;;;;;
0;51;;;;;
0;0;;;;;
0;398;;;;;
0;0;;;;;
224;0;;;;;
0;66;;;;;
0;0;;;;;
21;269;;;;;
0;0;;;;;
106;0;;;;;
0;112;;;;;
127;0;;;;;
0;225;;;;;
0;0;;;;;
198;0;;;;;
0;18;;;;;
0;0;;;;;
1;412;;;;;
0;0;;;;;
68;0;;;;;
0;74;;;;;
400;0;;;;;
16;192;;;;;
0;0;;;;;
142;0;;;;;
0;11;;;;;
336;0;;;;;
0;295;;;;;
0;0;;;;;
100;5;;;;;
0;129;;;;;
368;0;;;;;
41;336;;;;;
0;70;;;;;
80;0;;;;;
0;48;;;;;
0;16;;;;;
0;214;;;;;
0;0;;;;;
0;0;;;;;
294;45;;;;;
0;0;;;;;
0;237;;;;;
48;0;;;;;
0;0;;;;;
277;361;;;;;
0;24;;;;;
242;0;;;;;
29;79;;;;;
0;0;;;;;
231;293;;;;;
0;0;;;;;
0;0;;;;;
70;146;;;;;
0;0;;;;;
199;335;;;;;
16;4;;;;;
0;0;;;;;
5;187;;;;;
0;0;;;;;
176;244;;;;;
0;0;;;;;
0;0;;;;;
15;142;;;;;
0;0;;;;;
98;286;;;;;
0;0;;;;;
0;0;;;;;
0;64;;;;;
0;0;;;;;
128;336;;;;;
0;16;;;;;
302;0;;;;;
0;74;;;;;
0;0;;;;;
92;266;;;;;
0;0;;;;;
367;0;;;;;
48;173;;;;;
0;0;;;;;
48;268;;;;;
0;0;;;;;
251;0;;;;;
0;85;;;;;
0;0;;;;;
107;0;;;;;
0;0;;;;;
187;0;;;;;
0;138;;;;;
0;0;;;;;
8;350;;;;;
0;43;;;;;
157;43;;;;;
0;0;;;;;
0;162;;;;;
57;0;;;;;
0;0;;;;;
119;2;;;;;
0;0;;;;;
217;223;;;;;
0;0;;;;;
0;0;;;;;
93;16;;;;;
0;0;;;;;
63;177;;;;;
19;0;;;;;
0;0;;;;;
93;69;;;;;
0;0;;;;;
0;166;;;;;
0;0;;;;;
0;0;;;;;
182;0;;;;;
0;0;;;;;
193;169;;;;;
0;0;;;;;
0;0;;;;;
77;79;;;;;
0;0;;;;;
172;149;;;;;
0;0;;;;;
0;0;;;;;
159;3;;;;;
0;0;;;;;
0;241;;;;;
82;0;;;;;
0;0;;;;;
118;14;;;;;
0;0;;;;;
0;149;;;;;
0;0;;;;;
0;0;;;;;
137;77;;;;;
0;0;;;;;
263;122;;;;;
0;0;;;;;
0;309;;;;;
174;98;;;;;
0;0;;;;;
0;101;;;;;
50;0;;;;;
0;0;;;;;
97;0;;;;;
12;49;;;;;
0;0;;;;;
0;170;;;;;
0;0;;;;;
176;0;;;;;
0;0;;;;;
0;0;;;;;
39;199;;;;;
0;0;;;;;
106;0;;;;;
0;80;;;;;
0;0;;;;;
0;195;;;;;
0;0;;;;;
160;0;;;;;
0;34;;;;;
305;0;;;;;
0;208;;;;;
0;0;;;;;
133;0;;;;;
0;16;;;;;
0;0;;;;;
81;187;;;;;
0;0;;;;;
112;0;;;;;
0;94;;;;;
0;0;;;;;
0;223;;;;;
0;0;;;;;
197;0;;;;;
0;32;;;;;
0;0;;;;;
23;234;;;;;
0;0;;;;;
110;0;;;;;
0;87;;;;;
0;0;;;;;
38;271;;;;;
0;0;;;;;
176;0;;;;;
0;54;;;;;
0;0;;;;;
2;355;;;;;
0;32;;;;;
157;0;;;;;
291;74;;;;;
0;0;;;;;
0;273;;;;;
140;0;;;;;
0;33;;;;;
258;0;;;;;
0;229;;;;;
0;0;;;;;
47;0;;;;;
0;16;;;;;
367;0;;;;;
0;155;;;;;
0;0;;;;;
101;0;;;;;
0;81;;;;;
295;0;;;;;
0;171;;;;;
0;0;;;;;
58;0;;;;;
0;0;;;;;
303;0;;;;;
39;176;;;;;
0;0;;;;;
22;0;;;;;
0;69;;;;;
239;0;;;;;
0;176;;;;;
0;0;;;;;
38;0;;;;;
0;0;;;;;
287;0;;;;;
16;218;;;;;
0;0;;;;;
166;0;;;;;
0;39;;;;;
272;0;;;;;
0;201;;;;;
0;0;;;;;
141;0;;;;;
0;112;;;;;
381;0;;;;;
37;266;;;;;
0;2;;;;;
266;0;;;;;
0;104;;;;;
0;0;;;;;
395;292;;;;;
0;0;;;;;
368;0;;;;;
25;79;;;;;
0;0;;;;;
81;148;;;;;
0;0;;;;;
517;5;;;;;
13;0;;;;;
0;0;;;;;
173;0;;;;;
0;43;;;;;
254;0;;;;;
0;123;;;;;
0;0;;;;;
111;215;;;;;
0;0;;;;;
0;0;;;;;
43;103;;;;;
0;0;;;;;
129;365;;;;;
0;55;;;;;
301;0;;;;;
0;46;;;;;
0;0;;;;;
81;261;;;;;
0;0;;;;;
322;0;;;;;
27;77;;;;;
0;0;;;;;
18;295;;;;;
0;0;;;;;
240;0;;;;;
0;21;;;;;
0;0;;;;;
121;235;;;;;
0;0;;;;;
244;0;;;;;
0;77;;;;;
0;0;;;;;
12;239;;;;;
0;0;;;;;
227;0;;;;;
0;25;;;;;
0;0;;;;;
26;233;;;;;
0;16;;;;;
176;0;;;;;
12;19;;;;;
0;0;;;;;
208;199;;;;;
0;0;;;;;
0;0;;;;;
16;99;;;;;
0;0;;;;;
112;183;;;;;
0;0;;;;;
0;0;;;;;
46;272;;;;;
0;0;;;;;
141;0;;;;;
0;98;;;;;
0;0;;;;;
0;203;;;;;
0;0;;;;;
87;0;;;;;
0;0;;;;;
335;0;;;;;
18;212;;;;;
0;0;;;;;
69;0;;;;;
0;0;;;;;
310;0;;;;;
0;129;;;;;
0;0;;;;;
110;377;;;;;
0;27;;;;;
319;0;;;;;
0;93;;;;;
0;0;;;;;
58;289;;;;;
0;0;;;;;
331;0;;;;;
0;194;;;;;
0;0;;;;;
69;362;;;;;
0;43;;;;;
227;0;;;;;
0;82;;;;;
0;0;;;;;
42;266;;;;;
0;0;;;;;
257;0;;;;;
5;148;;;;;
0;0;;;;;
43;323;;;;;
0;0;;;;;
0;0;;;;;
80;80;;;;;
0;0;;;;;
128;385;;;;;
0;18;;;;;
0;0;;;;;
0;106;;;;;
0;0;;;;;
222;298;;;;;
0;70;;;;;
0;0;;;;;
10;290;;;;;
0;16;;;;;
80;0;;;;;
0;48;;;;;
342;0;;;;;
26;208;;;;;
0;0;;;;;
167;0;;;;;
0;98;;;;;
0;0;;;;;
0;223;;;;;
0;0;;;;;
133;0;;;;;
0;0;;;;;
0;0;;;;;
11;119;;;;;
0;0;;;;;
167;0;;;;;
0;22;;;;;
0;0;;;;;
0;110;;;;;
0;0;;;;;
135;304;;;;;
0;0;;;;;
0;0;;;;;
64;196;;;;;
0;0;;;;;
115;0;;;;;
0;58;;;;;
243;0;;;;;
0;86;;;;;
0;0;;;;;
110;0;;;;;
0;22;;;;;
311;0;;;;;
0;71;;;;;
0;0;;;;;
25;0;;;;;
0;0;;;;;
366;208;;;;;
;0;;;;;
;0;;;;;
;64;;;;;
;0;;;;;
;259;;;;;
;0;;;;;
;0;;;;;
;68;;;;;
