s/ ativ;c/ ativ
141;0
0;11
0;0
11;237
0;0
144;0
0;65
286;0
0;239
0;22
76;0
0;22
344;0
45;190
0;0
49;0
0;109
256;0
0;257
0;0
101;0
0;32
284;0
0;256
0;0
15;0
0;34
271;0
0;225
0;0
50;0
0;91
228;0
0;240
0;11
93;0
0;23
217;0
0;224
0;0
5;0
0;0
187;107
0;0
0;281
86;2
241;0
0;18
0;0
16;370
0;0
175;0
0;64
0;0
89;238
0;9
235;0
0;17
0;0
32;229
0;0
240;0
0;73
0;0
93;292
0;0
253;0
0;16
0;0
15;368
0;0
305;0
0;95
0;0
61;305
0;0
211;0
0;51
0;0
78;319
0;10
170;0
0;112
0;0
0;260
0;0
125;0
0;31
0;0
0;197
0;3
90;0
0;112
255;0
0;357
0;42
64;0
0;77
0;0
0;289
192;0
0;0
0;105
72;0
0;240
140;0
0;0
0;28
0;0
0;274
48;0
0;0
278;48
0;0
0;207
10;0
0;0
208;25
0;0
0;179
98;0
0;0
234;0
0;0
0;230
17;0
0;0
267;73
0;0
0;105
48;0
0;0
179;0
0;0
0;207
16;0
0;0
255;16
16;0
0;101
29;0
0;0
225;171
0;0
0;67
115;0
0;0
208;65
294;0
0;400
0;0
45;0
0;90
252;0
0;223
0;0
84;0
0;32
276;0
0;320
0;22
47;0
0;83
318;0
11;273
0;0
47;0
0;138
213;0
0;297
0;0
47;0
0;31
279;0
0;262
0;0
18;0
0;94
237;0
0;272
0;0
137;0
0;14
293;0
3;228
0;0
31;0
0;17
368;0
0;0
0;208
112;0
0;0
299;32
0;0
0;203
0;0
101;0
0;0
262;0
1;138
0;0
30;0
0;40
240;0
0;130
0;0
96;179
0;0
190;0
0;150
0;0
0;208
0;0
208;0
0;73
0;0
28;363
0;10
115;0
0;85
0;0
48;272
0;0
144;0
0;112
0;0
0;266
0;16
118;0
0;27
0;0
51;241
0;0
179;0
0;112
0;0
0;238
0;164
189;0
0;0
0;0
16;0
0;84
140;0
0;315
0;22
0;0
39;59
0;0
355;272
0;0
0;0
62;80
0;0
233;208
0;0
0;0
48;10
0;0
258;290
10;0
0;0
6;8
0;0
173;107
0;0
0;387
101;0
0;0
204;41
0;0
0;198
0;0
0;0
266;42
0;0
0;371
66;12
0;0
182;186
0;0
0;0
0;263
0;0
166;0
0;10
0;0
0;192
0;0
89;0
0;0
0;0
48;117
0;0
112;205
0;0
102;0
41;73
0;0
226;272
0;0
0;0
61;130
0;0
162;206
0;0
0;0
4;0
0;0
224;230
16;0
0;0
24;21
0;0
195;87
0;0
0;272
96;0
0;0
199;119
0;0
0;243
7;0
0;0
252;75
0;0
0;259
48;61
0;0
138;99
0;0
0;325
17;0
0;0
161;160
5;48
0;0
19;193
0;0
176;0
0;27
0;0
63;266
0;8
178;0
0;30
0;0
0;161
0;0
92;0
0;68
64;0
16;163
0;0
94;0
0;0
0;0
0;273
0;0
156;0
0;48
308;0
0;155
0;0
73;0
0;12
320;0
16;212
0;0
80;0
0;25
284;0
0;168
0;0
129;0
0;0
0;0
97;270
16;0
46;0
138;1
16;0
198;147
0;0
0;385
0;0
0;0
102;55
0;0
262;294
17;0
0;0
61;109
0;0
229;267
0;64
0;0
0;54
0;0
73;274
0;0
256;0
0;163
0;0
0;0
0;0
128;0
0;128
0;0
58;0
0;29
114;0
0;160
175;0
0;0
0;0
168;0
0;144
0;0
0;0
0;48
74;0
0;99
224;0
0;0
0;0
49;0
0;212
135;0
0;0
0;62
0;0
0;143
197;0
0;0
0;0
101;0
0;0
185;0
0;144
0;0
1;0
0;34
212;0
0;95
0;0
17;0
0;0
130;0
50;160
0;0
317;0
31;0
0;0
66;49
0;0
225;309
0;1
0;0
130;54
0;0
307;200
0;0
0;0
58;64
0;0
400;176
0;0
0;0
299;0
42;0
19;129
415;0
38;0
0;45
39;0
0;94
174;0
0;0
0;0
30;0
0;161
112;0
0;306
255;0
0;0
0;64
123;0
0;272
295;0
0;0
0;141
18;0
0;0
213;0
251;0
0;326
0;0
113;0
0;42
157;0
0;150
0;0
0;0
0;6
130;0
0;176
0;0
52;0
0;0
65;0
0;150
273;0
0;0
0;69
93;0
0;147
225;0
0;0
0;0
14;0
0;324
244;0
2;221
0;6
30;210
0;0
137;0
0;53
0;0
77;331
0;27
143;0
0;52
0;0
0;247
0;0
95;0
0;158
273;0
44;71
0;0
88;90
0;0
219;301
128;0
0;0
285;80
0;0
0;397
76;29
0;0
178;14
0;0
0;174
0;0
0;0
86;81
0;0
0;188
0;0
0;0
88;0
0;0
291;317
0;0
0;0
84;82
0;0
133;218
42;26
0;0
85;0
0;0
0;176
0;0
0;0
234;58
0;0
0;105
54;0
0;0
83;0
0;0
144;155
0;0
0;0
102;0
0;0
269;101
0;0
0;0
48;0
0;32
308;0
0;112
59;0
0;0
215;0
0;0
0;215
16;0
0;0
241;0
0;0
0;119
78;0
0;0
227;63
0;0
0;139
54;0
0;0
260;0
0;0
0;114
64;0
0;246
305;47
0;0
0;85
97;0
0;247
314;0
18;0
0;113
42;0
0;308
263;21
0;0
0;65
15;0
0;290
119;0
0;0
368;126
82;0
35;55
146;0
0;0
288;58
18;201
0;0
80;338
0;48
361;0
29;65
0;0
112;242
0;0
288;0
0;73
0;0
195;301
0;28
0;0
18;107
0;0
85;281
0;0
287;0
0;99
0;0
89;316
0;0
238;0
0;54
0;0
48;275
0;6
257;0
1;27
0;0
23;211
0;0
195;0
0;70
0;0
48;160
0;0
114;0
0;0
0;0
0;196
0;0
144;331
0;0
262;0
0;66
0;0
71;0
0;193
0;0
215;0
0;82
0;0
102;214
0;0
213;0
0;37
0;0
12;198
0;0
287;0
0;79
0;0
64;176
0;0
226;0
0;0
0;0
45;231
0;0
253;314
0;0
0;0
46;87
0;0
192;0
0;23
0;0
77;110
0;0
150;247
0;0
0;0
0;202
0;0
145;0
0;18
0;0
1;127
0;0
48;0
0;0
281;0
0;196
0;0
101;297
0;0
266;0
0;0
0;0
0;130
48;0
0;230
239;0
0;0
0;91
29;0
0;279
210;42
0;0
0;80
55;0
0;259
247;0
0;0
0;70
0;0
0;325
167;23
0;0
0;74
93;0
0;221
192;0
0;0
0;174
4;0
0;0
151;10
0;0
0;118
3;0
0;379
48;39
0;0
395;108
6;0
0;188
103;0
0;0
299;86
0;0
0;336
52;13
0;0
272;15
16;0
0;0
43;85
0;0
418;345
0;43
0;0
112;80
0;0
294;295
0;0
0;0
60;154
0;0
319;306
39;0
0;0
48;53
0;0
271;316
0;0
0;0
112;83
0;0
253;289
0;0
0;0
41;149
0;0
358;327
0;46
0;0
80;53
0;0
271;285
0;0
0;0
62;106
0;0
286;203
0;2
0;0
66;0
0;0
297;164
0;0
0;233
187;94
0;0
248;309
1;99
0;87
46;176
4;49
0;245
209;0
0;0
0;11
49;0
0;224
125;0
0;0
0;64
0;0
0;238
225;0
0;0
0;21
16;0
0;241
163;0
0;0
0;64
5;0
0;237
150;0
0;0
0;51
0;0
0;262
164;0
0;0
0;16
78;0
0;187
176;0
0;0
0;41
0;0
0;178
290;0
0;0
0;0
21;0
0;198
188;0
0;0
0;0
38;130
0;0
304;336
7;0
0;0
34;91
0;0
0;0
0;0
8;0
0;208
170;16
0;0
0;89
47;0
0;272
157;0
0;0
0;151
0;0
0;0
146;36
0;0
289;189
0;0
0;0
82;0
0;0
0;115
16;0
0;0
128;64
0;0
0;153
0;0
0;0
116;0
0;0
105;127
23;0
0;0
48;48
0;0
263;52
0;0
0;322
133;0
0;0
272;82
0;0
0;273
38;0
0;0
259;33
0;0
0;175
80;0
0;0
0;109
0;0
0;224
225;0
0;0
0;38
23;0
0;238
90;0
0;0
397;111
0;0
0;204
127;0
0;0
288;3
0;0
0;187
45;0
0;0
276;50
1;0
0;180
41;0
0;0
187;11
0;0
0;249
102;0
0;0
227;73
0;0
0;116
0;0
0;0
256;0
0;0
0;176
42;0
0;0
183;0
0;0
0;289
0;0
0;0
139;75
0;0
46;129
0;0
0;0
107;0
0;0
93;208
0;0
226;0
0;0
0;0
22;69
0;0
272;336
0;0
0;0
57;64
0;0
195;207
0;0
0;0
122;48
0;0
210;327
13;17
0;0
3;86
0;0
103;278
0;0
0;0
51;149
2;0
144;303
0;0
418;0
0;64
0;0
138;435
0;0
306;0
0;270
0;0
25;0
0;128
313;0
0;0
0;127
69;0
0;0
226;55
0;0
0;149
0;0
43;0
0;0
63;0
0;122
265;0
0;256
0;20
143;0
0;47
304;0
0;368
0;0
38;0
0;99
366;0
0;211
0;0
81;0
0;1
337;0
0;272
0;0
65;0
0;83
262;0
23;212
0;0
31;0
0;0
230;0
0;155
0;0
113;0
0;0
241;0
0;144
0;0
31;115
0;64
308;0
0;83
0;0
53;0
0;0
173;18
0;0
0;315
0;0
0;0
0;16
158;0
0;193
192;0
5;0
0;44
79;0
0;141
372;0
3;0
0;0
109;0
1;186
225;0
0;336
0;21
85;0
0;89
336;0
39;0
0;0
123;0
0;126
0;0
0;245
0;20
187;0
0;23
0;0
28;368
0;0
92;0
0;76
391;0
0;203
0;0
89;0
0;23
234;0
19;241
0;7
51;0
0;15
267;0
0;0
0;0
99;0
0;144
212;0
53;141
0;0
251;0
0;108
0;0
12;112
0;48
205;0
0;87
0;0
58;314
0;0
215;0
5;80
0;0
11;324
0;29
215;0
0;36
0;0
105;293
0;0
185;0
0;141
0;0
0;268
0;0
274;0
0;45
0;0
37;397
0;0
174;0
0;173
0;0
69;235
0;0
204;0
0;64
0;0
0;285
0;0
139;0
0;0
0;0
70;0
0;191
199;0
3;0
0;16
41;0
0;96
123;0
0;272
0;0
0;0
0;137
225;0
0;250
0;0
21;0
0;12
144;0
0;304
0;0
0;0
0;83
153;0
0;277
63;0
0;0
0;49
96;0
0;371
379;9
1;0
0;139
101;0
0;266
220;0
0;0
0;31
66;0
0;276
240;0
0;0
0;54
162;0
0;226
271;0
0;0
0;112
30;0
0;
240;
0;
0;
22;
0;
195;
