s/ ativ;c/ ativ;;media;DesvPad;RMS;max
0;0;;;;;
363;42;;;;;
149;0;;;;;
0;158;;;;;
0;0;;;;;
0;0;;;;;
0;43;;;;;
170;0;;;;;
0;122;;;;;
0;0;;;;;
0;309;;;;;
0;0;;;;;
120;0;;;;;
0;176;;;;;
381;0;;;;;
47;0;;;;;
0;247;;;;;
113;50;;;;;
0;0;;;;;
0;0;;;;;
0;110;;;;;
0;0;;;;;
219;138;;;;;
0;0;;;;;
355;290;;;;;
43;0;;;;;
0;0;;;;;
62;78;;;;;
0;0;;;;;
320;231;;;;;
0;0;;;;;
0;0;;;;;
138;8;;;;;
0;0;;;;;
269;144;;;;;
0;228;;;;;
0;0;;;;;
31;0;;;;;
0;86;;;;;
355;0;;;;;
0;125;;;;;
0;0;;;;;
68;191;;;;;
0;13;;;;;
250;0;;;;;
0;193;;;;;
0;0;;;;;
80;310;;;;;
0;0;;;;;
365;0;;;;;
47;10;;;;;
2;0;;;;;
0;276;;;;;
15;0;;;;;
0;0;;;;;
192;112;;;;;
0;0;;;;;
0;115;;;;;
80;0;;;;;
0;304;;;;;
128;0;;;;;
0;0;;;;;
0;112;;;;;
0;0;;;;;
0;215;;;;;
167;0;;;;;
0;0;;;;;
286;2;;;;;
0;0;;;;;
0;176;;;;;
57;0;;;;;
0;325;;;;;
409;0;;;;;
15;0;;;;;
0;86;;;;;
113;0;;;;;
0;267;;;;;
275;0;;;;;
0;0;;;;;
0;2;;;;;
64;0;;;;;
0;117;;;;;
334;416;;;;;
16;0;;;;;
0;0;;;;;
58;49;;;;;
0;0;;;;;
263;177;;;;;
0;0;;;;;
0;0;;;;;
68;14;;;;;
0;0;;;;;
345;172;;;;;
28;0;;;;;
0;0;;;;;
31;0;;;;;
0;0;;;;;
265;130;;;;;
0;0;;;;;
0;0;;;;;
192;75;;;;;
0;0;;;;;
0;128;;;;;
0;0;;;;;
0;313;;;;;
215;0;;;;;
0;0;;;;;
0;165;;;;;
0;0;;;;;
0;305;;;;;
144;0;;;;;
0;0;;;;;
185;27;;;;;
42;0;;;;;
0;379;;;;;
111;0;;;;;
0;0;;;;;
147;86;;;;;
0;0;;;;;
0;230;;;;;
75;16;;;;;
0;0;;;;;
298;19;;;;;
16;0;;;;;
0;193;;;;;
48;0;;;;;
0;0;;;;;
278;41;;;;;
0;0;;;;;
0;179;;;;;
48;0;;;;;
0;129;;;;;
257;0;;;;;
0;109;;;;;
0;0;;;;;
60;0;;;;;
0;135;;;;;
309;0;;;;;
0;317;;;;;
0;0;;;;;
107;0;;;;;
0;65;;;;;
309;0;;;;;
0;317;;;;;
0;10;;;;;
70;0;;;;;
0;46;;;;;
330;0;;;;;
229;181;;;;;
0;0;;;;;
0;0;;;;;
0;84;;;;;
0;0;;;;;
210;182;;;;;
0;5;;;;;
0;0;;;;;
54;0;;;;;
0;0;;;;;
124;206;;;;;
0;0;;;;;
0;0;;;;;
0;27;;;;;
0;0;;;;;
186;97;;;;;
0;0;;;;;
278;432;;;;;
0;0;;;;;
0;356;;;;;
92;52;;;;;
0;0;;;;;
402;0;;;;;
25;0;;;;;
0;183;;;;;
94;0;;;;;
0;0;;;;;
307;74;;;;;
0;0;;;;;
0;117;;;;;
98;0;;;;;
0;0;;;;;
55;0;;;;;
37;71;;;;;
0;0;;;;;
93;160;;;;;
0;0;;;;;
311;0;;;;;
0;0;;;;;
0;0;;;;;
107;150;;;;;
0;0;;;;;
0;0;;;;;
23;20;;;;;
0;0;;;;;
107;142;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
195;122;;;;;
0;0;;;;;
0;0;;;;;
0;20;;;;;
198;0;;;;;
0;128;;;;;
295;0;;;;;
0;0;;;;;
0;0;;;;;
52;0;;;;;
0;195;;;;;
192;0;;;;;
0;301;;;;;
0;0;;;;;
0;0;;;;;
0;77;;;;;
173;0;;;;;
0;355;;;;;
0;13;;;;;
61;0;;;;;
0;48;;;;;
61;0;;;;;
0;233;;;;;
273;0;;;;;
0;0;;;;;
0;64;;;;;
129;0;;;;;
0;249;;;;;
259;13;;;;;
0;0;;;;;
0;0;;;;;
12;0;;;;;
0;192;;;;;
205;37;;;;;
0;0;;;;;
0;53;;;;;
62;0;;;;;
0;205;;;;;
179;0;;;;;
0;0;;;;;
0;102;;;;;
9;0;;;;;
0;215;;;;;
162;0;;;;;
11;0;;;;;
0;16;;;;;
0;0;;;;;
0;292;;;;;
90;0;;;;;
0;0;;;;;
336;24;;;;;
176;0;;;;;
0;155;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
192;0;;;;;
0;176;;;;;
355;0;;;;;
15;0;;;;;
0;0;;;;;
111;0;;;;;
0;164;;;;;
427;0;;;;;
0;0;;;;;
0;69;;;;;
84;0;;;;;
0;117;;;;;
258;0;;;;;
0;84;;;;;
0;0;;;;;
52;0;;;;;
0;110;;;;;
208;0;;;;;
23;309;;;;;
0;0;;;;;
25;0;;;;;
0;45;;;;;
220;0;;;;;
0;402;;;;;
0;3;;;;;
106;0;;;;;
0;80;;;;;
157;171;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
241;303;;;;;
0;0;;;;;
0;0;;;;;
28;51;;;;;
0;0;;;;;
132;147;;;;;
0;0;;;;;
0;0;;;;;
48;0;;;;;
0;0;;;;;
185;155;;;;;
0;0;;;;;
153;337;;;;;
0;0;;;;;
314;0;;;;;
0;80;;;;;
0;0;;;;;
67;420;;;;;
0;23;;;;;
336;0;;;;;
0;75;;;;;
0;0;;;;;
49;394;;;;;
0;12;;;;;
212;0;;;;;
0;147;;;;;
0;0;;;;;
99;354;;;;;
0;35;;;;;
138;0;;;;;
0;24;;;;;
0;0;;;;;
0;240;;;;;
0;0;;;;;
128;0;;;;;
0;131;;;;;
0;0;;;;;
16;292;;;;;
0;0;;;;;
150;0;;;;;
0;23;;;;;
295;0;;;;;
0;252;;;;;
0;222;;;;;
109;0;;;;;
0;241;;;;;
349;39;;;;;
23;0;;;;;
0;58;;;;;
49;0;;;;;
0;252;;;;;
285;0;;;;;
0;0;;;;;
0;115;;;;;
112;0;;;;;
0;320;;;;;
299;0;;;;;
0;0;;;;;
0;58;;;;;
41;0;;;;;
0;315;;;;;
0;0;;;;;
58;0;;;;;
0;60;;;;;
113;0;;;;;
0;225;;;;;
0;0;;;;;
0;0;;;;;
0;53;;;;;
176;0;;;;;
0;250;;;;;
0;6;;;;;
5;0;;;;;
0;1;;;;;
106;0;;;;;
0;176;;;;;
132;0;;;;;
44;0;;;;;
0;91;;;;;
168;0;;;;;
0;192;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
131;0;;;;;
0;150;;;;;
0;0;;;;;
90;335;;;;;
0;0;;;;;
167;0;;;;;
0;105;;;;;
0;51;;;;;
0;0;;;;;
0;238;;;;;
266;16;;;;;
0;0;;;;;
0;2;;;;;
114;0;;;;;
0;173;;;;;
182;0;;;;;
0;0;;;;;
0;87;;;;;
0;0;;;;;
0;161;;;;;
129;0;;;;;
0;0;;;;;
0;0;;;;;
16;0;;;;;
0;272;;;;;
235;0;;;;;
0;0;;;;;
0;48;;;;;
100;0;;;;;
0;177;;;;;
325;0;;;;;
0;0;;;;;
0;71;;;;;
89;0;;;;;
0;178;;;;;
371;11;;;;;
15;0;;;;;
0;0;;;;;
102;0;;;;;
0;164;;;;;
0;0;;;;;
0;0;;;;;
0;66;;;;;
99;0;;;;;
0;106;;;;;
325;0;;;;;
0;219;;;;;
0;0;;;;;
93;0;;;;;
0;112;;;;;
272;0;;;;;
0;294;;;;;
0;0;;;;;
92;0;;;;;
0;69;;;;;
149;0;;;;;
0;219;;;;;
0;427;;;;;
29;0;;;;;
0;320;;;;;
219;23;;;;;
0;309;;;;;
0;0;;;;;
10;0;;;;;
0;187;;;;;
187;0;;;;;
0;0;;;;;
0;59;;;;;
79;0;;;;;
0;101;;;;;
126;0;;;;;
0;0;;;;;
215;0;;;;;
0;0;;;;;
0;206;;;;;
147;0;;;;;
142;0;;;;;
0;0;;;;;
228;0;;;;;
0;122;;;;;
0;0;;;;;
82;0;;;;;
0;64;;;;;
277;0;;;;;
0;224;;;;;
0;0;;;;;
46;0;;;;;
0;0;;;;;
306;0;;;;;
28;355;;;;;
0;0;;;;;
71;0;;;;;
0;293;;;;;
469;50;;;;;
16;38;;;;;
0;426;;;;;
89;45;;;;;
0;0;;;;;
299;14;;;;;
0;0;;;;;
0;155;;;;;
74;0;;;;;
0;0;;;;;
355;25;;;;;
19;0;;;;;
0;0;;;;;
77;130;;;;;
0;0;;;;;
291;0;;;;;
0;0;;;;;
0;0;;;;;
134;208;;;;;
0;0;;;;;
285;316;;;;;
0;0;;;;;
0;0;;;;;
29;77;;;;;
0;0;;;;;
310;320;;;;;
7;31;;;;;
0;0;;;;;
47;183;;;;;
0;0;;;;;
155;305;;;;;
0;0;;;;;
0;0;;;;;
47;82;;;;;
0;0;;;;;
222;371;;;;;
0;19;;;;;
0;0;;;;;
0;48;;;;;
0;0;;;;;
205;243;;;;;
16;0;;;;;
0;0;;;;;
1;64;;;;;
0;0;;;;;
176;291;;;;;
0;0;;;;;
0;0;;;;;
70;31;;;;;
0;0;;;;;
103;276;;;;;
0;0;;;;;
311;0;;;;;
0;117;;;;;
0;0;;;;;
146;320;;;;;
0;0;;;;;
324;0;;;;;
0;27;;;;;
0;0;;;;;
66;320;;;;;
0;61;;;;;
411;0;;;;;
21;243;;;;;
0;0;;;;;
101;0;;;;;
0;102;;;;;
304;0;;;;;
0;272;;;;;
0;4;;;;;
86;0;;;;;
0;42;;;;;
366;0;;;;;
29;210;;;;;
0;0;;;;;
60;0;;;;;
0;65;;;;;
289;0;;;;;
0;247;;;;;
0;6;;;;;
0;0;;;;;
1;24;;;;;
0;0;;;;;
99;200;;;;;
0;0;;;;;
0;0;;;;;
25;64;;;;;
0;0;;;;;
144;188;;;;;
0;0;;;;;
83;0;;;;;
0;0;;;;;
79;0;;;;;
0;194;;;;;
0;0;;;;;
175;0;;;;;
0;16;;;;;
0;0;;;;;
22;144;;;;;
0;0;;;;;
55;0;;;;;
0;50;;;;;
276;0;;;;;
0;163;;;;;
0;0;;;;;
89;0;;;;;
0;0;;;;;
324;0;;;;;
0;236;;;;;
0;0;;;;;
87;367;;;;;
0;64;;;;;
0;0;;;;;
66;233;;;;;
0;0;;;;;
157;0;;;;;
0;152;;;;;
0;0;;;;;
0;247;;;;;
0;0;;;;;
267;0;;;;;
0;33;;;;;
0;0;;;;;
50;176;;;;;
0;0;;;;;
166;0;;;;;
0;66;;;;;
0;0;;;;;
12;364;;;;;
0;144;;;;;
245;129;;;;;
0;336;;;;;
0;247;;;;;
126;509;;;;;
0;75;;;;;
302;13;;;;;
34;32;;;;;
0;0;;;;;
92;226;;;;;
0;0;;;;;
452;0;;;;;
35;74;;;;;
0;0;;;;;
140;294;;;;;
0;18;;;;;
304;0;;;;;
31;13;;;;;
0;0;;;;;
45;257;;;;;
0;0;;;;;
293;0;;;;;
0;79;;;;;
0;0;;;;;
122;218;;;;;
0;12;;;;;
221;0;;;;;
0;0;;;;;
0;0;;;;;
27;0;;;;;
0;217;;;;;
258;0;;;;;
0;0;;;;;
0;12;;;;;
50;0;;;;;
0;128;;;;;
211;0;;;;;
0;390;;;;;
0;37;;;;;
48;0;;;;;
0;85;;;;;
285;0;;;;;
6;242;;;;;
0;0;;;;;
22;0;;;;;
0;127;;;;;
225;0;;;;;
0;257;;;;;
0;0;;;;;
64;0;;;;;
48;18;;;;;
0;0;;;;;
92;217;;;;;
0;0;;;;;
320;0;;;;;
0;112;;;;;
0;0;;;;;
187;215;;;;;
0;0;;;;;
308;0;;;;;
6;0;;;;;
0;0;;;;;
43;292;;;;;
0;0;;;;;
240;0;;;;;
0;206;;;;;
0;0;;;;;
61;0;;;;;
0;283;;;;;
259;0;;;;;
0;0;;;;;
0;17;;;;;
55;0;;;;;
0;211;;;;;
332;0;;;;;
25;0;;;;;
0;49;;;;;
30;0;;;;;
0;176;;;;;
151;0;;;;;
0;0;;;;;
0;69;;;;;
64;0;;;;;
0;171;;;;;
174;0;;;;;
0;311;;;;;
0;0;;;;;
0;0;;;;;
0;191;;;;;
258;0;;;;;
0;270;;;;;
0;26;;;;;
47;0;;;;;
0;80;;;;;
190;0;;;;;
0;367;;;;;
0;0;;;;;
0;0;;;;;
0;114;;;;;
237;0;;;;;
101;226;;;;;
0;0;;;;;
241;0;;;;;
0;4;;;;;
0;0;;;;;
93;208;;;;;
0;0;;;;;
246;0;;;;;
0;20;;;;;
0;0;;;;;
13;176;;;;;
0;0;;;;;
187;0;;;;;
0;16;;;;;
0;0;;;;;
45;161;;;;;
0;0;;;;;
192;0;;;;;
0;0;;;;;
0;0;;;;;
27;159;;;;;
0;0;;;;;
231;0;;;;;
0;64;;;;;
0;0;;;;;
37;0;;;;;
0;0;;;;;
221;0;;;;;
0;137;;;;;
0;0;;;;;
32;305;;;;;
0;0;;;;;
220;0;;;;;
3;68;;;;;
0;0;;;;;
17;377;;;;;
0;27;;;;;
205;0;;;;;
0;55;;;;;
0;0;;;;;
75;241;;;;;
0;0;;;;;
163;0;;;;;
0;130;;;;;
0;0;;;;;
3;287;;;;;
0;0;;;;;
240;0;;;;;
0;5;;;;;
0;0;;;;;
0;190;;;;;
0;0;;;;;
0;0;;;;;
258;76;;;;;
0;0;;;;;
91;297;;;;;
16;0;;;;;
0;0;;;;;
66;64;;;;;
0;0;;;;;
304;359;;;;;
0;37;;;;;
0;0;;;;;
139;74;;;;;
0;0;;;;;
331;263;;;;;
0;0;;;;;
0;0;;;;;
80;48;;;;;
0;0;;;;;
391;208;;;;;
23;6;;;;;
0;0;;;;;
116;16;;;;;
0;0;;;;;
320;0;;;;;
0;245;;;;;
0;0;;;;;
126;0;;;;;
0;38;;;;;
133;0;;;;;
62;218;;;;;
0;0;;;;;
48;0;;;;;
0;10;;;;;
253;0;;;;;
0;160;;;;;
0;0;;;;;
123;0;;;;;
0;5;;;;;
258;0;;;;;
0;113;;;;;
0;0;;;;;
0;0;;;;;
0;39;;;;;
288;0;;;;;
0;135;;;;;
0;0;;;;;
0;0;;;;;
2;0;;;;;
0;0;;;;;
142;146;;;;;
0;0;;;;;
0;0;;;;;
18;86;;;;;
0;0;;;;;
178;207;;;;;
0;0;;;;;
0;0;;;;;
0;15;;;;;
0;0;;;;;
138;207;;;;;
0;0;;;;;
0;0;;;;;
77;28;;;;;
0;0;;;;;
155;141;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
273;109;;;;;
0;0;;;;;
0;333;;;;;
126;0;;;;;
0;0;;;;;
0;0;;;;;
0;174;;;;;
0;0;;;;;
96;0;;;;;
0;89;;;;;
43;0;;;;;
0;199;;;;;
0;0;;;;;
146;0;;;;;
0;0;;;;;
317;0;;;;;
0;172;;;;;
0;0;;;;;
81;0;;;;;
0;52;;;;;
334;0;;;;;
16;185;;;;;
0;0;;;;;
105;0;;;;;
0;0;;;;;
310;0;;;;;
0;226;;;;;
0;0;;;;;
126;0;;;;;
0;26;;;;;
0;0;;;;;
97;145;;;;;
0;0;;;;;
0;0;;;;;
0;41;;;;;
0;0;;;;;
189;155;;;;;
0;0;;;;;
0;0;;;;;
55;0;;;;;
0;0;;;;;
135;191;;;;;
0;0;;;;;
0;0;;;;;
0;3;;;;;
0;0;;;;;
155;269;;;;;
0;18;;;;;
0;0;;;;;
0;198;;;;;
0;16;;;;;
69;325;;;;;
0;113;;;;;
489;0;;;;;
29;48;;;;;
0;21;;;;;
156;0;;;;;
0;117;;;;;
0;0;;;;;
0;317;;;;;
0;0;;;;;
94;0;;;;;
0;145;;;;;
384;0;;;;;
32;0;;;;;
0;3;;;;;
112;0;;;;;
0;144;;;;;
304;0;;;;;
0;0;;;;;
0;0;;;;;
202;0;;;;;
0;262;;;;;
272;0;;;;;
20;0;;;;;
0;226;;;;;
94;15;;;;;
0;0;;;;;
298;0;;;;;
0;0;;;;;
140;221;;;;;
0;0;;;;;
0;0;;;;;
69;49;;;;;
0;0;;;;;
118;166;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
272;201;;;;;
0;0;;;;;
0;0;;;;;
32;19;;;;;
0;0;;;;;
143;131;;;;;
0;0;;;;;
0;0;;;;;
58;74;;;;;
0;0;;;;;
84;135;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
231;199;;;;;
65;0;;;;;
80;0;;;;;
160;0;;;;;
46;0;;;;;
179;204;;;;;
0;0;;;;;
0;345;;;;;
0;0;;;;;
0;0;;;;;
176;64;;;;;
0;0;;;;;
0;487;;;;;
90;12;;;;;
0;0;;;;;
208;114;;;;;
0;0;;;;;
0;287;;;;;
2;0;;;;;
0;0;;;;;
219;66;;;;;
0;0;;;;;
0;336;;;;;
113;41;;;;;
62;0;;;;;
0;49;;;;;
223;0;;;;;
0;234;;;;;
0;0;;;;;
144;0;;;;;
0;70;;;;;
335;0;;;;;
0;266;;;;;
0;0;;;;;
71;0;;;;;
0;5;;;;;
272;0;;;;;
0;208;;;;;
0;0;;;;;
155;0;;;;;
0;112;;;;;
293;0;;;;;
0;238;;;;;
0;0;;;;;
64;0;;;;;
0;16;;;;;
318;0;;;;;
16;306;;;;;
0;0;;;;;
112;0;;;;;
0;286;;;;;
269;0;;;;;
0;0;;;;;
0;112;;;;;
48;0;;;;;
0;265;;;;;
245;1;;;;;
9;0;;;;;
0;30;;;;;
24;0;;;;;
0;189;;;;;
182;0;;;;;
0;0;;;;;
0;50;;;;;
14;0;;;;;
0;239;;;;;
277;0;;;;;
13;0;;;;;
0;22;;;;;
56;0;;;;;
0;211;;;;;
0;0;;;;;
114;0;;;;;
0;89;;;;;
171;0;;;;;
59;320;;;;;
0;0;;;;;
83;0;;;;;
0;50;;;;;
339;0;;;;;
0;205;;;;;
0;0;;;;;
99;0;;;;;
0;31;;;;;
336;0;;;;;
0;157;;;;;
0;0;;;;;
21;0;;;;;
0;3;;;;;
255;0;;;;;
0;162;;;;;
0;0;;;;;
95;0;;;;;
0;0;;;;;
279;0;;;;;
0;164;;;;;
0;0;;;;;
49;0;;;;;
0;64;;;;;
347;0;;;;;
37;123;;;;;
0;16;;;;;
87;0;;;;;
0;96;;;;;
330;0;;;;;
0;215;;;;;
0;61;;;;;
155;0;;;;;
0;106;;;;;
308;0;;;;;
3;242;;;;;
0;0;;;;;
59;0;;;;;
0;146;;;;;
438;0;;;;;
0;256;;;;;
0;0;;;;;
163;0;;;;;
0;33;;;;;
333;0;;;;;
0;246;;;;;
44;0;;;;;
0;0;;;;;
304;60;;;;;
0;0;;;;;
0;218;;;;;
119;0;;;;;
0;0;;;;;
368;35;;;;;
16;0;;;;;
0;272;;;;;
80;0;;;;;
0;0;;;;;
310;16;;;;;
0;0;;;;;
0;166;;;;;
126;0;;;;;
0;0;;;;;
280;84;;;;;
0;0;;;;;
0;135;;;;;
45;0;;;;;
0;0;;;;;
314;0;;;;;
4;0;;;;;
0;251;;;;;
94;0;;;;;
0;0;;;;;
305;61;;;;;
0;0;;;;;
0;323;;;;;
135;0;;;;;
0;0;;;;;
0;54;;;;;
83;0;;;;;
0;209;;;;;
222;0;;;;;
0;0;;;;;
0;90;;;;;
3;0;;;;;
0;265;;;;;
240;5;;;;;
0;0;;;;;
0;37;;;;;
33;0;;;;;
0;267;;;;;
192;0;;;;;
0;0;;;;;
0;91;;;;;
0;0;;;;;
157;208;;;;;
0;0;;;;;
0;0;;;;;
1;16;;;;;
0;0;;;;;
66;194;;;;;
0;0;;;;;
423;0;;;;;
12;19;;;;;
0;0;;;;;
124;129;;;;;
3;0;;;;;
304;0;;;;;
0;0;;;;;
0;0;;;;;
73;139;;;;;
0;0;;;;;
250;44;;;;;
26;0;;;;;
0;0;;;;;
14;109;;;;;
0;0;;;;;
237;134;;;;;
0;0;;;;;
0;0;;;;;
128;82;;;;;
0;0;;;;;
246;234;;;;;
0;0;;;;;
0;0;;;;;
22;0;;;;;
0;340;;;;;
211;0;;;;;
0;0;;;;;
0;96;;;;;
113;0;;;;;
0;265;;;;;
198;0;;;;;
0;0;;;;;
0;128;;;;;
28;0;;;;;
0;291;;;;;
174;37;;;;;
0;2;;;;;
0;71;;;;;
87;0;;;;;
0;218;;;;;
0;0;;;;;
0;0;;;;;
0;53;;;;;
0;0;;;;;
165;134;;;;;
0;0;;;;;
0;0;;;;;
33;0;;;;;
0;0;;;;;
225;141;;;;;
5;0;;;;;
0;304;;;;;
23;16;;;;;
0;0;;;;;
275;99;;;;;
0;0;;;;;
0;139;;;;;
119;0;;;;;
0;0;;;;;
310;138;;;;;
0;0;;;;;
0;303;;;;;
59;0;;;;;
0;0;;;;;
368;49;;;;;
16;0;;;;;
0;272;;;;;
98;0;;;;;
0;0;;;;;
320;64;;;;;
0;0;;;;;
0;188;;;;;
177;0;;;;;
0;0;;;;;
364;7;;;;;
23;0;;;;;
0;149;;;;;
80;0;;;;;
0;0;;;;;
283;9;;;;;
0;0;;;;;
0;178;;;;;
106;1;;;;;
0;0;;;;;
272;0;;;;;
0;0;;;;;
0;139;;;;;
27;0;;;;;
0;50;;;;;
0;36;;;;;
194;0;;;;;
5;106;;;;;
304;0;;;;;
0;0;;;;;
0;0;;;;;
159;0;;;;;
0;173;;;;;
232;0;;;;;
2;341;;;;;
227;0;;;;;
0;0;;;;;
0;80;;;;;
67;0;;;;;
0;226;;;;;
282;0;;;;;
3;0;;;;;
0;102;;;;;
64;0;;;;;
0;290;;;;;
95;0;;;;;
0;0;;;;;
0;48;;;;;
193;0;;;;;
0;288;;;;;
0;0;;;;;
11;0;;;;;
0;46;;;;;
117;0;;;;;
0;243;;;;;
0;0;;;;;
2;0;;;;;
0;67;;;;;
159;0;;;;;
0;175;;;;;
0;0;;;;;
0;0;;;;;
0;35;;;;;
134;0;;;;;
0;195;;;;;
0;0;;;;;
52;0;;;;;
0;0;;;;;
91;0;;;;;
0;146;;;;;
336;0;;;;;
0;0;;;;;
0;93;;;;;
150;0;;;;;
0;274;;;;;
38;0;;;;;
0;0;;;;;
71;32;;;;;
0;0;;;;;
304;336;;;;;
0;0;;;;;
0;0;;;;;
186;70;;;;;
0;0;;;;;
307;164;;;;;
0;0;;;;;
0;0;;;;;
54;101;;;;;
0;0;;;;;
297;233;;;;;
0;12;;;;;
0;0;;;;;
145;14;;;;;
0;0;;;;;
269;144;;;;;
0;0;;;;;
0;0;;;;;
75;86;;;;;
0;0;;;;;
287;176;;;;;
0;0;;;;;
0;0;;;;;
91;0;;;;;
0;0;;;;;
183;203;;;;;
0;0;;;;;
0;0;;;;;
113;18;;;;;
0;87;;;;;
370;0;;;;;
23;265;;;;;
0;0;;;;;
58;0;;;;;
0;140;;;;;
313;0;;;;;
0;337;;;;;
0;40;;;;;
137;0;;;;;
0;51;;;;;
276;0;;;;;
0;208;;;;;
0;0;;;;;
86;0;;;;;
0;91;;;;;
0;0;;;;;
79;277;;;;;
0;0;;;;;
245;0;;;;;
0;17;;;;;
0;0;;;;;
39;228;;;;;
0;0;;;;;
243;0;;;;;
13;50;;;;;
0;0;;;;;
21;180;;;;;
0;0;;;;;
146;0;;;;;
0;16;;;;;
0;0;;;;;
21;224;;;;;
0;13;;;;;
155;0;;;;;
0;29;;;;;
0;0;;;;;
0;241;;;;;
0;0;;;;;
113;0;;;;;
0;103;;;;;
339;0;;;;;
12;256;;;;;
0;0;;;;;
96;0;;;;;
0;22;;;;;
304;0;;;;;
0;347;;;;;
0;123;;;;;
80;0;;;;;
0;306;;;;;
224;0;;;;;
0;0;;;;;
0;64;;;;;
43;0;;;;;
0;227;;;;;
266;0;;;;;
0;0;;;;;
0;63;;;;;
43;0;;;;;
0;283;;;;;
258;0;;;;;
0;0;;;;;
0;67;;;;;
131;0;;;;;
80;256;;;;;
0;29;;;;;
126;0;;;;;
0;35;;;;;
215;0;;;;;
0;266;;;;;
0;0;;;;;
197;0;;;;;
0;121;;;;;
341;0;;;;;
4;257;;;;;
0;0;;;;;
58;0;;;;;
0;33;;;;;
301;0;;;;;
0;327;;;;;
0;0;;;;;
84;0;;;;;
0;67;;;;;
272;0;;;;;
0;252;;;;;
0;0;;;;;
38;0;;;;;
0;48;;;;;
274;0;;;;;
6;202;;;;;
0;0;;;;;
31;275;;;;;
0;0;;;;;
209;0;;;;;
0;112;;;;;
0;37;;;;;
111;0;;;;;
0;205;;;;;
220;0;;;;;
6;97;;;;;
0;0;;;;;
0;0;;;;;
0;106;;;;;
190;0;;;;;
0;381;;;;;
0;48;;;;;
91;0;;;;;
0;63;;;;;
179;0;;;;;
0;253;;;;;
0;0;;;;;
0;0;;;;;
0;131;;;;;
0;0;;;;;
117;282;;;;;
0;0;;;;;
263;0;;;;;
0;12;;;;;
0;0;;;;;
52;223;;;;;
0;0;;;;;
290;0;;;;;
17;67;;;;;
0;0;;;;;
47;211;;;;;
0;0;;;;;
180;0;;;;;
0;16;;;;;
0;0;;;;;
108;219;;;;;
0;0;;;;;
205;0;;;;;
0;47;;;;;
0;0;;;;;
0;227;;;;;
0;0;;;;;
213;0;;;;;
0;32;;;;;
0;0;;;;;
22;197;;;;;
0;0;;;;;
109;0;;;;;
0;0;;;;;
0;0;;;;;
22;166;;;;;
0;0;;;;;
144;52;;;;;
0;0;;;;;
79;377;;;;;
0;0;;;;;
0;0;;;;;
112;58;;;;;
0;0;;;;;
332;158;;;;;
27;0;;;;;
0;0;;;;;
48;64;;;;;
0;0;;;;;
273;145;;;;;
0;0;;;;;
0;337;;;;;
141;0;;;;;
5;0;;;;;
0;93;;;;;
11;0;;;;;
0;362;;;;;
205;46;;;;;
0;0;;;;;
0;70;;;;;
74;0;;;;;
0;229;;;;;
247;0;;;;;
0;0;;;;;
0;118;;;;;
11;0;;;;;
0;249;;;;;
269;16;;;;;
0;0;;;;;
0;9;;;;;
31;0;;;;;
0;195;;;;;
175;0;;;;;
0;0;;;;;
0;66;;;;;
9;0;;;;;
0;208;;;;;
146;0;;;;;
0;0;;;;;
256;1;;;;;
0;0;;;;;
0;165;;;;;
57;0;;;;;
0;0;;;;;
335;51;;;;;
16;0;;;;;
0;0;;;;;
65;104;;;;;
0;0;;;;;
242;0;;;;;
0;0;;;;;
0;0;;;;;
125;102;;;;;
0;0;;;;;
286;294;;;;;
0;0;;;;;
0;0;;;;;
6;154;;;;;
0;0;;;;;
197;324;;;;;
0;1;;;;;
0;0;;;;;
89;75;;;;;
53;0;;;;;
0;441;;;;;
188;0;;;;;
0;0;;;;;
0;58;;;;;
15;0;;;;;
0;399;;;;;
214;0;;;;;
11;0;;;;;
0;64;;;;;
5;0;;;;;
0;303;;;;;
169;7;;;;;
0;0;;;;;
0;92;;;;;
83;0;;;;;
0;66;;;;;
170;0;;;;;
0;0;;;;;
0;134;;;;;
0;0;;;;;
0;356;;;;;
203;49;;;;;
0;0;;;;;
0;91;;;;;
17;0;;;;;
0;0;;;;;
97;0;;;;;
0;0;;;;;
397;155;;;;;
0;0;;;;;
0;338;;;;;
117;0;;;;;
0;139;;;;;
345;;;;;;
0;;;;;;
0;;;;;;
114;;;;;;
0;;;;;;
369;;;;;;
51;;;;;;
0;;;;;;
112;;;;;;
0;;;;;;
304;;;;;;
0;;;;;;
0;;;;;;
193;;;;;;
